CustomerID,risk_score,risk_band,churn_probability,Tenure Months,Contract,Internet Service,Monthly Charges,recommended_actions
4912-PIGUY,94,High,0.9381,1,Month-to-month,Fiber optic,84.6,Offer a term contract; Add Online Security (incentive)
9073-ZZIAY,10,Low,0.1014,62,Two year,DSL,86.1,Move to automatic payment
2612-PHGOX,10,Low,0.1014,64,Two year,DSL,76.1,Add Online Security (incentive)
7197-VOJMM,10,Low,0.1012,67,Two year,DSL,69.2,Relationship check-in
9931-DCEZH,10,Low,0.1011,28,One year,DSL,54.4,Add Online Security (incentive)
5269-NRGDP,10,Low,0.1011,42,One year,DSL,73.15,Add Online Security (incentive); Move to automatic payment
9138-EFSMO,10,Low,0.1009,26,One year,Fiber optic,78.95,Add Online Security (incentive); Add Tech Support
7607-QKKTJ,10,Low,0.1009,45,One year,Fiber optic,95.0,Add Online Security (incentive); Add Tech Support
3082-WQRVY,10,Low,0.1006,14,One year,No,19.65,Move to automatic payment
2519-TWKFS,10,Low,0.1004,25,One year,DSL,55.1,Add Online Security (incentive); Move to automatic payment
2877-VDUER,10,Low,0.1003,35,One year,DSL,40.9,Add Online Security (incentive); Move to automatic payment
6465-GSRCL,10,Low,0.1002,67,One year,Fiber optic,106.6,Add Online Security (incentive)
0743-HRVFF,10,Low,0.1001,51,One year,DSL,56.15,Add Online Security (incentive); Move to automatic payment
1407-DIGZV,10,Low,0.1,3,Two year,No,19.1,Move to automatic payment
1265-BCFEO,10,Low,0.1,71,Two year,DSL,80.45,Add Online Security (incentive)
5961-VUSRV,10,Low,0.0999,12,One year,No,19.35,Relationship check-in
0771-CHWSK,10,Low,0.0998,66,Two year,DSL,74.6,Add Tech Support
0191-EQUUH,10,Low,0.0995,25,Two year,DSL,35.05,Relationship check-in
5993-BQHEA,10,Low,0.0995,12,One year,No,20.05,Relationship check-in
0379-DJQHR,10,Low,0.0994,67,Two year,DSL,81.35,Add Tech Support
0036-IHMOT,10,Low,0.0993,55,One year,Fiber optic,103.7,Add Online Security (incentive)
6166-YIPFO,10,Low,0.0993,72,Two year,DSL,64.7,Move to automatic payment
7508-KBIMB,10,Low,0.0993,24,One year,DSL,56.25,Add Tech Support
6288-CHQJB,10,Low,0.0993,54,Two year,DSL,69.95,Relationship check-in
9715-SBVSU,10,Low,0.0992,14,Two year,DSL,61.4,Add Tech Support
4311-QTTAI,10,Low,0.0992,16,One year,No,19.35,Relationship check-in
3566-CAAYU,10,Low,0.0991,64,Two year,DSL,49.85,Add Online Security (incentive); Move to automatic payment
8345-MVDYC,10,Low,0.0991,45,Two year,DSL,81.65,Relationship check-in
5456-ITGIC,10,Low,0.099,72,Two year,DSL,64.45,Relationship check-in
8595-SIZNC,10,Low,0.0989,22,One year,No,25.6,Relationship check-in
6506-EYCNH,10,Low,0.0988,28,Month-to-month,No,19.55,Offer a term contract
3363-DTIVD,10,Low,0.0988,71,Two year,Fiber optic,105.55,Add Tech Support; Move to automatic payment
2027-DNKIV,10,Low,0.0986,37,One year,DSL,58.75,Move to automatic payment
8628-MFKAX,10,Low,0.0985,72,Two year,Fiber optic,116.75,Relationship check-in
5318-YKDPV,10,Low,0.0985,43,Two year,DSL,79.15,Relationship check-in
0960-HUWBM,10,Low,0.0984,65,Two year,Fiber optic,104.1,Add Online Security (incentive)
8681-ICONS,10,Low,0.0984,29,Month-to-month,No,20.65,Offer a term contract; Move to automatic payment
3646-ITDGM,10,Low,0.0984,56,Two year,No,19.7,Relationship check-in
5376-PCKNB,10,Low,0.0983,72,One year,Fiber optic,104.45,Add Online Security (incentive); Add Tech Support
2252-NKNSI,10,Low,0.0983,52,Two year,DSL,85.15,Move to automatic payment
5442-BXVND,10,Low,0.0983,33,Month-to-month,No,24.25,Offer a term contract
4568-KNYWR,10,Low,0.0981,52,Two year,DSL,63.25,Add Tech Support
7639-LIAYI,10,Low,0.0981,52,Two year,DSL,79.75,Relationship check-in
3557-HTYWR,10,Low,0.0981,47,Two year,DSL,74.05,Move to automatic payment
8815-LMFLX,10,Low,0.0981,25,Month-to-month,No,25.4,Offer a term contract
0487-CRLZF,10,Low,0.098,49,Two year,DSL,74.45,Add Online Security (incentive)
3441-CGZJH,10,Low,0.0979,43,One year,DSL,60.4,Relationship check-in
2606-PKWJB,10,Low,0.0979,40,One year,DSL,40.25,Move to automatic payment
4355-CVPVS,10,Low,0.0978,56,One year,Fiber optic,88.9,Add Online Security (incentive); Add Tech Support
5676-CFLYY,10,Low,0.0977,71,Two year,DSL,73.35,Add Online Security (incentive)
0744-GKNGE,10,Low,0.0976,64,Month-to-month,Fiber optic,86.8,Offer a term contract
7173-TETGO,10,Low,0.0974,72,Two year,Fiber optic,78.5,Add Tech Support
5313-FPXWG,10,Low,0.0974,51,One year,No,24.6,Relationship check-in
0234-TEVTT,10,Low,0.0973,48,One year,DSL,45.0,Add Tech Support
3612-YUNGG,10,Low,0.0973,64,Two year,Fiber optic,109.2,Add Online Security (incentive)
5614-DNZCE,10,Low,0.0971,58,Two year,DSL,64.9,Relationship check-in
6510-UPNKS,10,Low,0.0971,23,One year,No,24.8,Relationship check-in
4342-HFXWS,10,Low,0.097,48,One year,DSL,69.7,Relationship check-in
9359-JANWS,10,Low,0.0969,65,Two year,DSL,58.9,Relationship check-in
5153-LXKDT,10,Low,0.0968,68,Two year,Fiber optic,110.2,Add Tech Support; Move to automatic payment
6419-ZTTLE,10,Low,0.0967,23,One year,No,20.75,Move to automatic payment
3026-ATZYV,10,Low,0.0965,37,One year,DSL,75.1,Add Tech Support
5472-CVMDX,10,Low,0.0964,68,Two year,DSL,38.9,Move to automatic payment
1389-WNUIB,10,Low,0.0964,20,One year,DSL,76.0,Add Tech Support
5248-KWLAR,10,Low,0.0964,71,Two year,DSL,90.35,Move to automatic payment
0580-PIQHM,10,Low,0.0962,41,One year,Fiber optic,101.6,Add Tech Support
4676-WLUHT,10,Low,0.0961,54,Two year,DSL,46.2,Add Tech Support
8332-OSJDW,10,Low,0.0959,12,One year,No,26.4,Move to automatic payment
0459-SPZHJ,10,Low,0.0958,63,Two year,DSL,83.5,Add Tech Support
0707-HOVVN,10,Low,0.0952,70,Two year,DSL,75.5,Add Online Security (incentive)
2121-JAFOM,10,Low,0.0952,72,Two year,Fiber optic,115.55,Relationship check-in
8417-GSODA,10,Low,0.0952,28,One year,Fiber optic,92.2,Add Online Security (incentive); Add Tech Support
1448-CYWKC,10,Low,0.0951,58,One year,Fiber optic,105.2,Add Online Security (incentive); Add Tech Support
7432-FFVAR,10,Low,0.0951,46,One year,Fiber optic,90.95,Add Online Security (incentive)
5642-MHDQT,9,Low,0.095,53,One year,No,19.85,Relationship check-in
3552-CTCYF,9,Low,0.0949,63,Two year,Fiber optic,104.8,Add Online Security (incentive); Add Tech Support
8234-GSZYK,9,Low,0.0948,43,Two year,No,26.45,Relationship check-in
7401-JIXNM,9,Low,0.0948,54,Two year,DSL,91.3,Relationship check-in
9068-VPWQQ,9,Low,0.0947,61,Two year,DSL,75.35,Relationship check-in
6556-DBKZF,9,Low,0.0946,71,Two year,Fiber optic,76.05,Add Online Security (incentive); Add Tech Support
2296-DKZFP,9,Low,0.0945,65,Two year,DSL,71.0,Add Tech Support
8242-PDSGJ,9,Low,0.0944,70,Two year,DSL,39.15,Relationship check-in
9489-DEDVP,9,Low,0.0942,70,Two year,DSL,69.2,Add Tech Support
3546-GHEAE,9,Low,0.0942,7,Two year,No,19.45,Move to automatic payment
0829-DDVLK,9,Low,0.0942,15,One year,No,20.1,Relationship check-in
9091-WTUUY,9,Low,0.0941,64,Two year,DSL,69.25,Move to automatic payment
9030-QGZNL,9,Low,0.094,8,Two year,No,20.85,Move to automatic payment
8746-BFOAJ,9,Low,0.094,21,One year,No,20.5,Relationship check-in
9565-FLVCG,9,Low,0.0939,65,Two year,DSL,69.55,Add Tech Support; Move to automatic payment
8707-HOEDG,9,Low,0.0939,70,Two year,Fiber optic,110.2,Add Online Security (incentive); Move to automatic payment
1178-PZGAB,9,Low,0.0937,19,One year,No,20.25,Relationship check-in
4012-YCFAI,9,Low,0.0936,60,Two year,DSL,61.35,Move to automatic payment
8205-VSLRB,9,Low,0.0935,70,Two year,DSL,77.3,Relationship check-in
0679-TDGAK,9,Low,0.0933,50,One year,DSL,75.5,Move to automatic payment
9677-AVKED,9,Low,0.0933,53,One year,DSL,84.6,Add Online Security (incentive); Move to automatic payment
8859-AXJZP,9,Low,0.0933,39,Two year,No,23.8,Move to automatic payment
1017-FBQMM,9,Low,0.0932,62,One year,Fiber optic,106.05,Add Online Security (incentive)
2927-CVULT,9,Low,0.0931,53,Two year,Fiber optic,104.05,Relationship check-in
5227-JSCFE,9,Low,0.093,71,Two year,DSL,46.35,Relationship check-in
8465-SBRXP,9,Low,0.093,38,Two year,Fiber optic,94.9,Add Online Security (incentive)
9451-WLYRI,9,Low,0.0928,53,One year,No,19.05,Relationship check-in
5702-KVQRD,9,Low,0.0928,71,Two year,DSL,82.55,Move to automatic payment
6481-LXPWL,9,Low,0.0927,56,One year,DSL,36.1,Add Online Security (incentive); Add Tech Support
6047-SUHPR,9,Low,0.0926,39,One year,DSL,59.8,Add Tech Support; Move to automatic payment
6870-ZWMNX,9,Low,0.0925,70,Two year,DSL,76.1,Add Online Security (incentive)
6778-EICRF,9,Low,0.0924,24,One year,DSL,74.8,Add Tech Support; Move to automatic payment
5846-NEQVZ,9,Low,0.0922,71,Two year,DSL,70.85,Relationship check-in
7182-OVLBJ,9,Low,0.0921,62,Two year,Fiber optic,101.15,Add Tech Support
9891-NQDBD,9,Low,0.0919,28,One year,No,25.55,Move to automatic payment
7054-DMVAS,9,Low,0.0918,54,Two year,DSL,65.3,Add Tech Support
6064-PUPMC,9,Low,0.0917,23,One year,DSL,57.2,Relationship check-in
2040-LDIWQ,9,Low,0.0916,65,Two year,DSL,84.2,Add Online Security (incentive)
9046-JBFWA,9,Low,0.0913,27,Month-to-month,No,19.15,Offer a term contract; Move to automatic payment
3795-GWTRD,9,Low,0.0913,63,Two year,DSL,75.55,Relationship check-in
6048-NJXHX,9,Low,0.0911,41,Two year,No,19.75,Move to automatic payment
9705-ZJBCG,9,Low,0.0911,13,One year,DSL,54.15,Relationship check-in
4981-FLTMF,9,Low,0.0911,57,Month-to-month,DSL,65.2,Offer a term contract
3850-OKINF,9,Low,0.091,71,One year,DSL,66.2,Add Tech Support; Move to automatic payment
8338-QIUNR,9,Low,0.0909,72,Two year,DSL,66.5,Relationship check-in
7129-AZJDE,9,Low,0.0908,34,One year,Fiber optic,78.95,Add Online Security (incentive); Add Tech Support
6840-RESVB,9,Low,0.0908,24,One year,DSL,84.8,Move to automatic payment
1051-EQPZR,9,Low,0.0907,44,Month-to-month,No,19.6,Offer a term contract; Move to automatic payment
6119-SPUDB,9,Low,0.0906,46,Two year,DSL,38.25,Move to automatic payment
7407-SUJIZ,9,Low,0.0905,25,Month-to-month,No,20.6,Offer a term contract; Move to automatic payment
8461-EFQYM,9,Low,0.0905,38,One year,No,24.25,Move to automatic payment
9067-YGSCA,9,Low,0.0905,70,One year,No,26.05,Relationship check-in
1568-LJSZU,9,Low,0.0904,68,Two year,DSL,92.2,Relationship check-in
5062-CJJKH,9,Low,0.0901,25,One year,DSL,53.65,Add Online Security (incentive); Add Tech Support
5197-PYEPU,9,Low,0.0901,42,One year,Fiber optic,94.45,Add Tech Support
8388-DMKAE,9,Low,0.09,8,Two year,No,20.25,Move to automatic payment
7349-ALMUX,9,Low,0.0898,37,Two year,DSL,65.6,Relationship check-in
8849-PRIQJ,9,Low,0.0897,67,One year,Fiber optic,109.4,Move to automatic payment
2987-BJXIK,9,Low,0.0896,70,Two year,DSL,84.7,Add Tech Support; Move to automatic payment
0020-JDNXP,9,Low,0.0896,34,One year,DSL,61.25,Move to automatic payment
7665-VIGUD,9,Low,0.0895,10,One year,No,20.35,Move to automatic payment
3324-OIRTO,9,Low,0.0894,71,One year,Fiber optic,104.65,Add Tech Support
9746-YKGXB,9,Low,0.0894,52,One year,DSL,44.25,Add Tech Support
3239-TPHPZ,9,Low,0.0894,12,Two year,No,20.05,Move to automatic payment
9313-QOLTZ,9,Low,0.0891,26,Month-to-month,No,20.9,Offer a term contract; Move to automatic payment
5075-JSDKI,9,Low,0.0891,59,Two year,No,24.45,Move to automatic payment
3796-ENZGF,9,Low,0.0888,63,Two year,DSL,67.25,Add Online Security (incentive); Move to automatic payment
9419-IPPBE,9,Low,0.0885,51,One year,Fiber optic,90.15,Add Online Security (incentive); Add Tech Support
9755-JHNMN,9,Low,0.0884,49,Two year,DSL,67.4,Relationship check-in
0057-QBUQH,9,Low,0.0883,43,Two year,No,25.1,Move to automatic payment
8050-DVOJX,9,Low,0.0883,49,Two year,DSL,81.35,Relationship check-in
5681-LLOEI,9,Low,0.0882,43,One year,Fiber optic,91.25,Relationship check-in
5310-NOOVA,9,Low,0.088,46,Two year,No,19.95,Move to automatic payment
8780-YRMTT,9,Low,0.0877,66,Two year,DSL,47.4,Move to automatic payment
1131-SUEKT,9,Low,0.0876,61,One year,Fiber optic,98.45,Add Online Security (incentive)
2845-KDHVX,9,Low,0.0876,64,Two year,DSL,68.3,Add Online Security (incentive); Move to automatic payment
9467-ROOLM,9,Low,0.0875,25,Month-to-month,No,19.05,Offer a term contract; Move to automatic payment
5736-YEJAX,9,Low,0.0873,69,Two year,DSL,79.45,Relationship check-in
3500-NSDOA,9,Low,0.0873,68,Two year,DSL,70.8,Add Online Security (incentive)
5446-DKWYW,9,Low,0.0873,61,One year,DSL,65.2,Add Online Security (incentive); Add Tech Support
2387-KDZQY,9,Low,0.0872,17,One year,No,20.1,Move to automatic payment
6584-VQMYT,9,Low,0.0872,27,One year,DSL,56.2,Add Tech Support; Move to automatic payment
6586-MYGKD,9,Low,0.0871,70,Two year,DSL,76.95,Relationship check-in
0369-ZGOVK,9,Low,0.087,28,One year,Fiber optic,70.4,Add Online Security (incentive); Add Tech Support
2274-XUATA,9,Low,0.0868,72,Two year,DSL,63.1,Relationship check-in
7762-ONLJY,9,Low,0.0867,6,One year,No,19.7,Move to automatic payment
0602-DDUML,9,Low,0.0865,57,Two year,DSL,69.75,Add Online Security (incentive); Move to automatic payment
2235-EZAIK,9,Low,0.0863,72,Two year,DSL,79.2,Relationship check-in
9993-LHIEB,9,Low,0.0863,67,Two year,DSL,67.85,Move to automatic payment
6625-IUTTT,9,Low,0.0863,67,Two year,DSL,65.55,Add Tech Support
0754-EEBDC,9,Low,0.086,4,Two year,No,19.9,Move to automatic payment
1301-LOPVR,9,Low,0.0856,29,One year,DSL,55.35,Relationship check-in
3146-MSEGF,9,Low,0.0855,72,Two year,DSL,88.05,Relationship check-in
0980-FEXWF,9,Low,0.0851,26,One year,DSL,50.35,Add Online Security (incentive); Add Tech Support
8760-ZRHKE,9,Low,0.0851,71,One year,DSL,69.2,Add Tech Support; Move to automatic payment
3372-CDXFJ,8,Low,0.0849,13,One year,No,24.5,Relationship check-in
4086-ATNFV,8,Low,0.0849,34,One year,DSL,60.8,Add Tech Support; Move to automatic payment
9385-NXKDA,8,Low,0.0848,72,Two year,DSL,82.65,Add Tech Support
2123-VSCOT,8,Low,0.0845,59,Two year,DSL,72.1,Add Online Security (incentive)
0572-ZJKLT,8,Low,0.0845,46,Two year,Fiber optic,99.65,Move to automatic payment
4526-EXKKN,8,Low,0.0844,40,Two year,No,24.6,Move to automatic payment
4992-LTJNE,8,Low,0.0843,72,Two year,DSL,55.3,Add Tech Support
9541-PWTWO,8,Low,0.0842,52,Two year,DSL,80.95,Add Online Security (incentive)
3315-IKYZQ,8,Low,0.0842,28,One year,DSL,50.8,Move to automatic payment
8565-WUXZU,8,Low,0.0841,72,Two year,Fiber optic,84.8,Relationship check-in
5917-HBSDW,8,Low,0.084,37,Month-to-month,No,19.35,Offer a term contract; Move to automatic payment
6016-LVTJQ,8,Low,0.084,34,Month-to-month,No,20.65,Offer a term contract; Move to automatic payment
7138-GIRSH,8,Low,0.0839,50,Two year,DSL,69.5,Add Online Security (incentive)
2706-QZIHY,8,Low,0.0838,15,Two year,No,25.2,Move to automatic payment
7860-KSUGX,8,Low,0.0835,72,Two year,DSL,64.45,Add Tech Support
0048-LUMLS,8,Low,0.0834,37,One year,Fiber optic,91.2,Add Online Security (incentive); Add Tech Support
6993-YCOBK,8,Low,0.0833,60,Two year,Fiber optic,110.6,Move to automatic payment
0056-EPFBG,8,Low,0.0833,20,Two year,DSL,39.4,Relationship check-in
4654-ULTTN,8,Low,0.0833,70,Two year,DSL,74.8,Relationship check-in
4163-NCJAK,8,Low,0.0832,46,One year,No,24.45,Relationship check-in
6974-DAFLI,8,Low,0.083,55,One year,No,19.7,Move to automatic payment
0428-AXXLJ,8,Low,0.083,25,One year,No,19.5,Relationship check-in
3813-DHBBB,8,Low,0.083,67,Two year,DSL,50.95,Relationship check-in
6463-MVYRY,8,Low,0.0829,57,Two year,DSL,69.85,Relationship check-in
9500-WBGRP,8,Low,0.0828,69,Two year,No,19.1,Move to automatic payment
1022-RKXDR,8,Low,0.0826,41,One year,No,24.85,Move to automatic payment
5329-KRDTM,8,Low,0.0824,72,Two year,DSL,77.35,Add Online Security (incentive)
0559-CKHUS,8,Low,0.0823,29,Two year,No,19.55,Move to automatic payment
4359-INNWN,8,Low,0.0823,17,One year,No,20.05,Relationship check-in
9702-AIUJO,8,Low,0.0822,50,One year,DSL,44.8,Add Online Security (incentive); Add Tech Support
0885-HMGPY,8,Low,0.0821,62,Two year,DSL,69.4,Relationship check-in
6729-FZWSY,8,Low,0.082,67,One year,No,19.45,Move to automatic payment
7596-ZYWBB,8,Low,0.0819,65,Two year,DSL,59.6,Move to automatic payment
6161-ERDGD,8,Low,0.0819,71,One year,DSL,85.45,Move to automatic payment
2516-XSJKX,8,Low,0.0818,41,Two year,DSL,78.45,Move to automatic payment
7975-JMZNT,8,Low,0.0818,66,Two year,DSL,91.7,Relationship check-in
5993-JSUWV,8,Low,0.0817,66,Two year,DSL,61.15,Add Tech Support
4423-JWZJN,8,Low,0.0817,64,One year,Fiber optic,90.25,Add Online Security (incentive); Add Tech Support
0229-LFJAF,8,Low,0.0815,72,Two year,DSL,69.65,Relationship check-in
3617-XLSGQ,8,Low,0.0814,66,Two year,Fiber optic,109.25,Add Tech Support
3474-BAFSJ,8,Low,0.0813,57,Two year,DSL,57.5,Add Online Security (incentive)
4135-FRWKJ,8,Low,0.0813,55,One year,DSL,76.25,Move to automatic payment
7277-KAMWT,8,Low,0.0812,13,Two year,No,20.0,Relationship check-in
4737-HOBAX,8,Low,0.0811,63,Two year,DSL,79.8,Add Online Security (incentive)
9184-GALIL,8,Low,0.0811,38,Month-to-month,No,20.45,Offer a term contract; Move to automatic payment
9717-IOAAF,8,Low,0.081,27,Two year,No,25.85,Relationship check-in
0017-DINOC,8,Low,0.081,54,Two year,DSL,45.2,Relationship check-in
0064-SUDOG,8,Low,0.0809,12,Two year,No,20.3,Relationship check-in
8430-TWCBX,8,Low,0.0808,49,One year,No,20.7,Relationship check-in
3935-TBRZZ,8,Low,0.0808,44,One year,No,25.7,Move to automatic payment
4709-LKHYG,8,Low,0.0806,29,One year,No,20.0,Move to automatic payment
5306-BVTKJ,8,Low,0.0806,48,One year,DSL,55.8,Add Online Security (incentive); Add Tech Support
1032-MAELW,8,Low,0.0806,68,One year,DSL,78.45,Move to automatic payment
1970-KKFWL,8,Low,0.0806,35,Two year,No,23.3,Relationship check-in
6598-KELSS,8,Low,0.0802,50,One year,DSL,43.05,Add Tech Support
1096-ADRUX,8,Low,0.0802,66,One year,Fiber optic,74.25,Add Online Security (incentive); Add Tech Support
3752-CQSJI,8,Low,0.08,13,Month-to-month,No,20.45,Offer a term contract; Move to automatic payment
2882-WDTBA,8,Low,0.08,69,Two year,DSL,75.75,Relationship check-in
5893-PYOLZ,8,Low,0.08,56,Two year,DSL,81.8,Add Online Security (incentive)
1535-VTJOQ,8,Low,0.0799,24,Two year,No,25.15,Relationship check-in
6701-DHKWQ,8,Low,0.0799,61,Two year,DSL,51.35,Add Online Security (incentive)
8039-ACLPL,8,Low,0.0799,72,Two year,DSL,68.75,Add Tech Support
0967-BMLBD,8,Low,0.0798,11,One year,No,20.0,Move to automatic payment
3084-DOWLE,8,Low,0.0798,72,Two year,DSL,92.0,Relationship check-in
9742-XOKTS,8,Low,0.0797,67,One year,Fiber optic,89.55,Move to automatic payment
5260-UMPWX,8,Low,0.0797,26,Month-to-month,No,20.25,Offer a term contract
6616-AALSR,8,Low,0.0797,65,Two year,Fiber optic,104.3,Add Tech Support
4521-WFJAI,8,Low,0.0795,56,Two year,No,25.95,Relationship check-in
8316-BBQAY,8,Low,0.0793,65,Two year,DSL,59.95,Relationship check-in
9732-OUYRN,8,Low,0.0793,49,One year,No,19.0,Relationship check-in
4671-VJLCL,8,Low,0.0793,63,Two year,DSL,79.85,Relationship check-in
3533-UVMOM,8,Low,0.0791,68,Two year,DSL,70.95,Add Tech Support
6292-TOSSS,8,Low,0.0788,50,Two year,No,24.9,Relationship check-in
1302-TPUBN,8,Low,0.0788,66,Two year,No,19.35,Relationship check-in
8480-PPONV,8,Low,0.0788,62,Two year,Fiber optic,115.55,Relationship check-in
0383-CLDDA,8,Low,0.0787,69,Two year,DSL,85.35,Relationship check-in
3911-RSNHI,8,Low,0.0786,71,Two year,DSL,61.4,Add Online Security (incentive)
4000-VGMQP,8,Low,0.0785,38,One year,DSL,78.95,Add Online Security (incentive); Add Tech Support
9477-LGWQI,8,Low,0.0783,70,Two year,DSL,80.15,Add Tech Support
7472-EQOAV,8,Low,0.078,71,One year,Fiber optic,86.7,Add Tech Support
2056-EVGZL,8,Low,0.078,68,One year,Fiber optic,105.75,Add Online Security (incentive)
2150-OEGBV,8,Low,0.0779,27,One year,No,20.1,Relationship check-in
4312-GVYNH,8,Low,0.0777,70,Two year,DSL,49.85,Relationship check-in
2324-AALNO,8,Low,0.0776,48,One year,No,24.55,Relationship check-in
6732-VAILE,8,Low,0.0776,70,Two year,DSL,85.95,Add Online Security (incentive)
4815-YOSUK,8,Low,0.0774,72,One year,Fiber optic,104.9,Relationship check-in
7544-ZVIKX,8,Low,0.0774,58,One year,Fiber optic,105.05,Add Online Security (incentive)
7688-AWMDX,8,Low,0.0773,71,Two year,DSL,54.5,Relationship check-in
1194-BHJYC,8,Low,0.0773,61,Two year,DSL,62.15,Move to automatic payment
2703-AMTUL,8,Low,0.0772,36,One year,DSL,53.65,Add Tech Support; Move to automatic payment
8328-SKJNO,8,Low,0.0772,23,One year,DSL,40.65,Relationship check-in
3572-UUHRS,8,Low,0.0771,45,One year,No,18.85,Relationship check-in
0440-EKDCF,8,Low,0.0771,62,Two year,DSL,60.15,Add Online Security (incentive)
0530-IJVDB,8,Low,0.0771,70,Two year,Fiber optic,114.6,Move to automatic payment
0420-TXVSG,8,Low,0.077,66,Two year,DSL,66.1,Add Tech Support
0562-KBDVM,8,Low,0.0769,70,Two year,DSL,44.6,Relationship check-in
6765-MBQNU,8,Low,0.0768,26,One year,No,26.0,Move to automatic payment
3096-WPXBT,8,Low,0.0765,61,One year,Fiber optic,100.7,Add Tech Support
9715-WZCLW,8,Low,0.0764,71,Two year,Fiber optic,97.2,Add Tech Support; Move to automatic payment
8099-MZPUJ,8,Low,0.0762,48,Two year,Fiber optic,111.8,Relationship check-in
6434-TTGJP,8,Low,0.0761,10,Two year,DSL,53.7,Relationship check-in
2592-HODOV,8,Low,0.0761,13,One year,No,19.3,Relationship check-in
1439-LCGVL,8,Low,0.076,26,One year,No,19.2,Move to automatic payment
1036-GUDCL,8,Low,0.0759,60,Month-to-month,DSL,79.05,Offer a term contract
6848-YLDFR,8,Low,0.0759,58,One year,DSL,75.2,Add Online Security (incentive)
3170-NMYVV,8,Low,0.0755,50,Two year,No,20.15,Relationship check-in
1345-ZUKID,8,Low,0.0754,14,One year,No,19.35,Move to automatic payment
0526-SXDJP,8,Low,0.0754,72,Two year,DSL,42.1,Add Tech Support
5781-RFZRP,8,Low,0.0752,71,Two year,DSL,73.5,Relationship check-in
0323-XWWTN,8,Low,0.0752,3,Two year,No,26.4,Move to automatic payment
4782-OSFXZ,8,Low,0.0751,71,Two year,DSL,82.7,Relationship check-in
3719-TDVQB,7,Low,0.075,54,Two year,No,18.95,Move to automatic payment
6980-CDGFC,7,Low,0.075,67,One year,No,20.85,Relationship check-in
8619-IJNDK,7,Low,0.0749,71,Two year,DSL,64.05,Relationship check-in
9805-FILKB,7,Low,0.0746,46,One year,No,20.2,Relationship check-in
4803-LBYPN,7,Low,0.0745,34,Month-to-month,No,20.8,Offer a term contract; Move to automatic payment
0973-KYVNF,7,Low,0.0745,72,Two year,DSL,70.65,Add Tech Support
9372-TXXPS,7,Low,0.0745,60,Two year,DSL,59.85,Relationship check-in
7274-CGTOD,7,Low,0.0744,62,Two year,DSL,43.7,Relationship check-in
2234-EOFPT,7,Low,0.0743,72,Two year,DSL,79.35,Relationship check-in
3948-KXDUF,7,Low,0.0743,66,Two year,DSL,68.75,Relationship check-in
8098-TDCBU,7,Low,0.0742,42,Two year,No,25.25,Move to automatic payment
4537-CIBHB,7,Low,0.0742,9,One year,No,20.25,Move to automatic payment
9361-YNQWJ,7,Low,0.0741,64,One year,No,24.4,Relationship check-in
4980-URKXC,7,Low,0.0741,36,One year,No,20.85,Relationship check-in
4994-OBRSZ,7,Low,0.074,14,Two year,DSL,76.1,Relationship check-in
3429-IFLEM,7,Low,0.074,71,Two year,DSL,77.35,Relationship check-in
6814-ZPWFQ,7,Low,0.0739,51,One year,No,25.0,Relationship check-in
5788-YPOEG,7,Low,0.0738,34,Two year,DSL,84.75,Move to automatic payment
6698-OXETB,7,Low,0.0738,11,Two year,No,20.4,Move to automatic payment
7971-HLVXI,7,Low,0.0738,72,Two year,Fiber optic,84.5,Add Online Security (incentive); Add Tech Support
2088-IEBAU,7,Low,0.0736,68,Two year,DSL,88.15,Move to automatic payment
7771-CFQRQ,7,Low,0.0735,47,Two year,DSL,63.8,Add Online Security (incentive)
6418-PIQSP,7,Low,0.0734,62,Two year,DSL,81.0,Move to automatic payment
7609-YBPXG,7,Low,0.0734,54,Two year,DSL,87.1,Relationship check-in
5208-FVQKB,7,Low,0.0734,70,Two year,DSL,67.95,Move to automatic payment
6169-PGNCD,7,Low,0.0734,57,Two year,DSL,74.3,Relationship check-in
2234-XADUH,7,Low,0.0733,72,One year,Fiber optic,103.2,Add Online Security (incentive); Add Tech Support
3785-KTYSH,7,Low,0.0733,53,Two year,No,24.6,Move to automatic payment
6242-SGYTS,7,Low,0.0733,62,One year,Fiber optic,94.95,Add Tech Support
6695-FRVEC,7,Low,0.0733,67,Two year,DSL,60.4,Relationship check-in
5073-RZGBK,7,Low,0.0732,50,One year,DSL,80.05,Relationship check-in
4940-KHCWD,7,Low,0.0732,60,Two year,DSL,37.7,Relationship check-in
9297-FVVDH,7,Low,0.0732,57,Two year,DSL,84.5,Move to automatic payment
6147-CBCRA,7,Low,0.0732,33,Month-to-month,No,20.05,Offer a term contract; Move to automatic payment
6551-ZCOTS,7,Low,0.0731,33,One year,No,24.9,Relationship check-in
5095-ETBRJ,7,Low,0.073,55,Two year,DSL,56.8,Move to automatic payment
0078-XZMHT,7,Low,0.073,72,Two year,DSL,85.15,Add Online Security (incentive)
3407-JMJQQ,7,Low,0.0728,71,Two year,Fiber optic,109.0,Add Tech Support
2277-AXSDC,7,Low,0.0728,32,One year,No,19.75,Relationship check-in
8591-TKMZH,7,Low,0.0728,59,Two year,Fiber optic,111.1,Move to automatic payment
8859-YSTWS,7,Low,0.0726,48,One year,No,19.95,Relationship check-in
5473-KHBPS,7,Low,0.0726,52,One year,Fiber optic,95.7,Add Online Security (incentive); Add Tech Support
